Date,ITCRM ,ITCRB Brasil,ITCRB Estados Unidos
2000-11-08,70.803,79.3867243,77.8722793
2000-11-09,70.83,79.4082164,77.889539
2000-11-10,70.936,79.4297143,77.9068026
2000-11-11,70.954,79.4512181,77.9240701
2000-11-12,70.971,79.4727277,77.9413413
2000-11-13,70.878,79.0882138,77.9586164
2000-11-14,70.826,79.1096251,77.9758953
2000-11-15,70.822,79.1310422,77.993178
2000-11-16,70.711,79.1524651,78.0104646
2000-11-17,70.719,79.1738938,78.027755
2000-11-18,70.737,79.1953283,78.0450492
2000-11-19,70.755,79.2167686,78.0623473
2000-11-20,70.955,80.1386966,78.0796492
2000-11-21,70.894,80.1603923,78.0969549
2000-11-22,70.832,80.1820939,78.1142645
2000-11-23,70.861,80.2038013,78.1315779
2000-11-24,70.879,80.2255147,78.1488951
2000-11-25,70.897,80.2472339,78.1662162
2000-11-26,70.914,80.268959,78.1835411
2000-11-27,70.989,80.2906899,78.2008699
2000-11-28,71.06,79.4911559,78.2182025
2000-11-29,71.097,79.5126763,78.2355389
2000-11-30,71.404,79.5342025,78.2528792
2000-12-01,71.488,79.5523947,78.2617232
2000-12-02,71.499,79.570591,78.2705682
2000-12-03,71.51,79.5887915,78.2794143
2000-12-04,71.55,78.6023461,78.2882613
2000-12-05,71.447,78.6203251,78.2971093
2000-12-06,71.569,78.6383083,78.3059584
2000-12-07,71.592,78.6562955,78.3148084
2000-12-08,71.603,78.6742869,78.3236594
2000-12-09,71.614,78.6922824,78.3325114
2000-12-10,71.625,78.710282,78.3413645
2000-12-11,71.648,79.4907786,78.3502185
2000-12-12,71.628,79.5089608,78.3590735
2000-12-13,71.579,79.5271472,78.3679296
2000-12-14,71.59,79.5453378,78.3767866
2000-12-15,71.601,79.5635325,78.3856446
2000-12-16,71.612,79.5817314,78.3945037
2000-12-17,71.624,79.5999345,78.4033637
2000-12-18,71.635,79.6181417,78.4122247
2000-12-19,72.096,80.0033761,78.4210868
2000-12-20,72.439,80.0216756,78.4299498
2000-12-21,72.584,80.0399793,78.4388139
2000-12-22,72.826,80.0582872,78.4476789
2000-12-23,72.837,80.0765992,78.456545
2000-12-24,72.848,80.0949155,78.465412
2000-12-25,72.86,80.1132359,78.4742801
2000-12-26,72.98,80.1315605,78.4831491
2000-12-27,72.931,79.9042896,78.4920192
2000-12-28,72.812,79.9225664,78.5008902
2000-12-29,72.823,79.9408474,78.5097623
2000-12-30,72.835,79.9591326,78.5186354
2000-12-31,72.846,79.977422,78.5275094
2001-01-01,72.851,79.990012,78.5399338
2001-01-02,72.849,79.354545,78.5523602
2001-01-03,72.854,79.3670369,78.5647885
2001-01-04,73.486,80.882529,78.5772188
2001-01-05,73.695,80.8952615,78.5896511
2001-01-06,73.7,80.907996,78.6020853
2001-01-07,73.706,80.9207324,78.6145215
2001-01-08,73.563,80.9334709,78.6269596
2001-01-09,73.252,80.5018762,78.6393998
2001-01-10,73.245,80.5145487,78.6518419
2001-01-11,73.459,80.5272233,78.6642859
2001-01-12,73.386,80.5398998,78.676732
2001-01-13,73.391,80.5525783,78.68918
2001-01-14,73.396,80.5652589,78.7016299
2001-01-15,73.483,80.5779414,78.7140819
2001-01-16,73.488,80.5906259,78.7265358
2001-01-17,73.496,80.6033124,78.7389917
2001-01-18,73.501,80.6160009,78.7514495
2001-01-19,73.506,80.6286915,78.7639094
2001-01-20,73.512,80.641384,78.7763712
2001-01-21,73.517,80.6540785,78.7888349
2001-01-22,73.522,80.666775,78.8013007
2001-01-23,73.528,80.6794735,78.8137684
2001-01-24,73.534,80.692174,78.8262381
2001-01-25,73.54,80.7048765,78.8387097
2001-01-26,73.542,80.717581,78.8511834
2001-01-27,73.547,80.7302875,78.863659
2001-01-28,73.553,80.742996,78.8761366
2001-01-29,72.632,79.6925184,78.8886161
2001-01-30,72.816,79.7050636,78.9010976
2001-01-31,72.894,79.7176107,78.9135811
2001-02-01,73.132,79.737003,78.9262514
2001-02-02,73.146,79.7564001,78.9389238
2001-02-03,73.16,79.7758019,78.9515981
2001-02-04,73.175,79.7952084,78.9642745
2001-02-05,72.969,79.1732072,78.976953
2001-02-06,72.806,79.1924672,78.9896334
2001-02-07,72.851,79.2117318,79.0023159
2001-02-08,72.533,79.231001,79.0150005
2001-02-09,72.681,79.250275,79.0276871
2001-02-10,72.695,79.2695537,79.0403757
2001-02-11,72.709,79.288837,79.0530663
2001-02-12,72.784,79.3081251,79.065759
2001-02-13,72.576,79.3274178,79.0784537
2001-02-14,72.59,79.3467152,79.0911505
2001-02-15,72.394,79.3660174,79.1038493
2001-02-16,72.615,79.3853242,79.1165502
2001-02-17,72.629,79.4046357,79.129253
2001-02-18,72.644,79.4239519,79.141958
2001-02-19,72.658,79.4432728,79.1546649
2001-02-20,72.672,79.4625984,79.1673739
2001-02-21,72.686,79.4819288,79.180085
2001-02-22,72.7,79.5012638,79.1927981
2001-02-23,72.505,79.0047788,79.2055132
2001-02-24,72.519,79.0239977,79.2182304
2001-02-25,72.533,79.0432213,79.2309496
2001-02-26,72.758,79.9802992,79.2436708
2001-02-27,72.847,79.9997555,79.2563941
2001-02-28,73.05,80.0192164,79.2691195
2001-03-01,73.22,80.0240522,79.2656687
2001-03-02,73.263,80.0288882,79.2622181
2001-03-03,73.267,80.0337245,79.2587676
2001-03-04,73.27,80.0385611,79.2553173
2001-03-05,73.2,80.043398,79.2518672
2001-03-06,73.266,80.0482352,79.2484172
2001-03-07,73.116,80.0530727,79.2449673
2001-03-08,73.152,80.0579104,79.2415176
2001-03-09,73.238,80.0627485,79.2380681
2001-03-10,73.242,80.0675869,79.2346187
2001-03-11,73.245,80.0724255,79.2311694
2001-03-12,73.175,80.0772645,79.2277203
2001-03-13,72.881,80.0821037,79.2242714
2001-03-14,72.809,80.0869432,79.2208226
2001-03-15,72.625,80.0917831,79.2173739
2001-03-16,72.415,80.0966232,79.2139254
2001-03-17,72.418,80.1014636,79.2104771
2001-03-18,72.422,80.1063043,79.2070289
2001-03-19,72.503,80.1111453,79.2035808
2001-03-20,72.631,80.1159865,79.2001329
2001-03-21,72.634,80.1208281,79.1966852
2001-03-22,72.242,80.12567,79.1932376
2001-03-23,72.386,80.1305122,79.1897901
2001-03-24,72.389,80.1353546,79.1863428
2001-03-25,72.393,80.1401974,79.1828956
2001-03-26,70.124,73.1646685,79.1794486
2001-03-27,70.012,73.16909,79.1760018
2001-03-28,69.975,73.1735117,79.1725551
2001-03-29,69.979,73.1779337,79.1691085
2001-03-30,69.736,73.182356,79.1656621
2001-03-31,69.739,73.1867786,79.1622159
2001-04-01,69.735,73.1847033,79.1492069
2001-04-02,69.731,73.182628,79.1362001
2001-04-03,70.246,73.8270356,79.1231954
2001-04-04,70.436,73.8249421,79.1101929
2001-04-05,70.334,73.8228487,79.0971924
2001-04-06,70.493,73.8207554,79.0841942
2001-04-07,70.489,73.8186621,79.071198
2001-04-08,70.485,73.8165688,79.058204
2001-04-09,70.434,73.8144756,79.0452121
2001-04-10,70.225,73.9498777,79.0322224
2001-04-11,70.187,73.9477807,79.0192348
2001-04-12,70.183,73.9456838,79.0062493
2001-04-13,70.179,73.943587,78.993266
2001-04-14,70.176,73.9414902,78.9802848
2001-04-15,70.172,73.9393935,78.9673057
2001-04-16,70.04,73.594411,78.9543288
2001-04-17,69.954,73.5923241,78.941354
2001-04-18,70.069,73.5902373,78.9283813
2001-04-19,70.184,73.5881505,78.9154108
2001-04-20,70.42,73.5860638,78.9024424
2001-04-21,70.416,73.5839772,78.8894761
2001-04-22,70.412,73.5818906,78.8765119
2001-04-23,69.42,70.9802613,78.8635499
2001-04-24,70.113,70.9782485,78.85059
2001-04-25,69.409,70.9762358,78.8376323
2001-04-26,69.446,70.9742232,78.8246767
2001-04-27,69.442,70.9722106,78.8117232
2001-04-28,69.439,70.9701981,78.7987718
2001-04-29,69.435,70.9681856,78.7858226
2001-04-30,69.515,72.0947084,78.7728755
2001-05-01,69.524,72.1028265,78.7842813
2001-05-02,69.726,72.1109455,78.7956888
2001-05-03,69.678,72.1190654,78.8070979
2001-05-04,69.742,72.1271862,78.8185087
2001-05-05,69.75,72.1353079,78.8299212
2001-05-06,69.758,72.1434305,78.8413353
2001-05-07,69.597,71.873962,78.852751
2001-05-08,69.474,71.8820552,78.8641684
2001-05-09,69.471,71.8901493,78.8755875
2001-05-10,69.413,71.8982443,78.8870082
2001-05-11,69.318,71.9063402,78.8984305
2001-05-12,69.326,71.9144371,78.9098546
2001-05-13,69.335,71.9225348,78.9212802
2001-05-14,69.343,71.9306335,78.9327076
2001-05-15,69.351,71.9387331,78.9441365
2001-05-16,69.516,71.9468336,78.9555672
2001-05-17,69.483,71.954935,78.9669995
2001-05-18,69.425,71.9630373,78.9784334
2001-05-19,69.434,71.9711406,78.989869
2001-05-20,69.442,71.9792447,79.0013063
2001-05-21,69.421,71.9873498,79.0127452
2001-05-22,69.143,71.9954557,79.0241858
2001-05-23,69.151,72.0035626,79.035628
2001-05-24,69.113,72.0116704,79.0470719
2001-05-25,69.121,72.0197791,79.0585174
2001-05-26,69.129,72.0278888,79.0699646
2001-05-27,69.138,72.0359993,79.0814135
2001-05-28,69.14,72.0441107,79.092864
2001-05-29,69.103,72.0522231,79.1043161
2001-05-30,69.126,72.0603364,79.11577
2001-05-31,69.134,72.0684506,79.1272255
2001-06-01,68.968,72.098298,79.1522516
2001-06-02,68.99,72.1281578,79.1772857
2001-06-03,69.012,72.15803,79.2023277
2001-06-04,69.034,72.1879145,79.2273776
2001-06-05,69.056,72.2178115,79.2524355
2001-06-06,67.382,67.1848523,79.2775012
2001-06-07,67.459,67.2126772,79.3025749
2001-06-08,67.459,67.2405136,79.3276566
2001-06-09,67.481,67.2683615,79.3527461
2001-06-10,67.502,67.296221,79.3778436
2001-06-11,67.524,67.324092,79.402949
2001-06-12,67.488,67.3519745,79.4280624
2001-06-13,67.616,67.3798686,79.4531837
2001-06-14,67.849,67.4077743,79.478313
2001-06-15,67.849,67.4356915,79.5034502
2001-06-16,67.87,67.4636203,79.5285953
2001-06-17,67.892,67.4915606,79.5537485
2001-06-18,67.914,67.5195125,79.5789095
2001-06-19,67.751,67.547476,79.6040785
2001-06-20,67.785,67.575451,79.6292555
2001-06-21,67.846,67.6034377,79.6544405
2001-06-22,67.86,67.6314359,79.6796334
2001-06-23,67.881,67.6594458,79.7048343
2001-06-24,67.903,67.6874672,79.7300431
2001-06-25,68.68,70.1361232,79.7552599
2001-06-26,68.744,70.1651704,79.7804847
2001-06-27,68.731,70.1942296,79.8057175
2001-06-28,68.407,70.2233008,79.8309583
2001-06-29,68.471,70.2523841,79.856207
2001-06-30,68.493,70.2814794,79.8814637
2001-07-01,68.509,70.3187677,79.8854373
2001-07-02,68.315,69.8686576,79.8894111
2001-07-03,68.356,69.9057268,79.8933851
2001-07-04,68.326,69.9428158,79.8973592
2001-07-05,68.153,69.9799244,79.9013336
2001-07-06,68.344,70.0170527,79.9053082
2001-07-07,68.361,70.0542007,79.9092829
2001-07-08,68.377,70.0913684,79.9132579
2001-07-09,68.393,70.1285558,79.9172331
2001-07-10,68.602,70.165763,79.9212084
2001-07-11,68.683,70.2029899,79.925184
2001-07-12,68.575,70.2402365,79.9291597
2001-07-13,68.597,70.277503,79.9331357
2001-07-14,68.613,70.3147891,79.9371118
2001-07-15,68.629,70.3520951,79.9410882
2001-07-16,65.878,62.7555264,79.9450647
2001-07-17,65.992,62.7888217,79.9490414
2001-07-18,66.276,62.8221348,79.9530184
2001-07-19,66.259,62.8554654,79.9569955
2001-07-20,66.328,62.8888138,79.9609729
2001-07-21,66.343,62.9221799,79.9649504
2001-07-22,66.359,62.9555637,79.9689281
2001-07-23,68.128,67.973559,79.9729061
2001-07-24,68.267,68.0096228,79.9768842
2001-07-25,68.409,68.0457057,79.9808625
2001-07-26,68.37,68.0818078,79.984841
2001-07-27,68.379,68.1179291,79.9888197
2001-07-28,68.395,68.1540695,79.9927987
2001-07-29,68.412,68.1902291,79.9967778
2001-07-30,68.371,68.2264078,80.0007571
2001-07-31,68.355,68.2626058,80.0047366
2001-08-01,68.505,68.285775,80.0138903
2001-08-02,68.571,68.3089521,80.023045
2001-08-03,68.637,68.332137,80.0322008
2001-08-04,68.652,68.3553298,80.0413577
2001-08-05,68.666,68.3785305,80.0505155
2001-08-06,67.868,66.4908925,80.0596745
2001-08-07,67.8,66.5134603,80.0688344
2001-08-08,67.858,66.5360359,80.0779955
2001-08-09,68.143,66.5586191,80.0871575
2001-08-10,68.191,66.5812099,80.0963206
2001-08-11,68.206,66.6038085,80.1054848
2001-08-12,68.22,66.6264147,80.11465
2001-08-13,68.23,66.433866,80.1238163
2001-08-14,68.319,66.4564145,80.1329836
2001-08-15,68.552,66.4789707,80.142152
2001-08-16,68.661,66.5015345,80.1513214
2001-08-17,68.685,66.524106,80.1604919
2001-08-18,68.7,66.5466851,80.1696634
2001-08-19,68.715,66.5692719,80.1788359
2001-08-20,68.73,66.5918664,80.1880095
2001-08-21,68.703,66.6144685,80.1971842
2001-08-22,68.764,66.6370783,80.2063599
2001-08-23,68.725,66.6596958,80.2155367
2001-08-24,68.698,66.682321,80.2247145
2001-08-25,68.713,66.7049538,80.2338933
2001-08-26,68.727,66.7275944,80.2430732
2001-08-27,68.735,66.7502426,80.2522542
2001-08-28,68.718,66.7728985,80.2614362
2001-08-29,68.769,66.7955621,80.2706193
2001-08-30,68.903,66.8182333,80.2798034
2001-08-31,68.82,66.8409123,80.2889885
2001-09-01,68.828,66.8489502,80.3017034
2001-09-02,68.836,66.856989,80.3144204
2001-09-03,68.772,66.8650288,80.3271393
2001-09-04,68.359,66.8730696,80.3398602
2001-09-05,68.432,66.8811113,80.3525832
2001-09-06,67.612,64.1453049,80.3653082
2001-09-07,67.831,64.1530186,80.3780352
2001-09-08,67.839,64.1607332,80.3907642
2001-09-09,67.847,64.1684488,80.4034952
2001-09-10,67.722,64.1761653,80.4162282
2001-09-11,67.731,64.1838827,80.4289633
2001-09-12,67.903,64.191601,80.4417003
2001-09-13,67.992,64.1993203,80.4544394
2001-09-14,68.203,64.2070405,80.4671805
2001-09-15,68.212,64.2147616,80.4799237
2001-09-16,68.22,64.2224837,80.4926688
2001-09-17,67.243,61.7910996,80.505416
2001-09-18,67.245,61.7985302,80.5181651
2001-09-19,67.39,61.8059617,80.5309163
2001-09-20,67.398,61.8133941,80.5436696
2001-09-21,67.063,61.8208274,80.5564248
2001-09-22,67.072,61.8282616,80.569182
2001-09-23,67.08,61.8356966,80.5819413
2001-09-24,66.262,59.4951597,80.5947026
2001-09-25,66.436,59.5023142,80.6074659
2001-09-26,66.438,59.5094695,80.6202313
2001-09-27,66.342,59.5166258,80.6329986
2001-09-28,66.228,59.5237829,80.645768
2001-09-29,66.236,59.5309408,80.6585394
2001-09-30,66.244,59.5380996,80.6713129
2001-10-01,66.258,59.562388,80.6753902
2001-10-02,66.336,59.5866863,80.6794678
2001-10-03,66.396,59.6109945,80.6835456
2001-10-04,66.41,59.6353127,80.6876236
2001-10-05,66.423,59.6596407,80.6917018
2001-10-06,66.437,59.6839787,80.6957802
2001-10-07,66.451,59.7083266,80.6998588
2001-10-08,66.465,59.7326844,80.7039377
2001-10-09,66.425,60.2752628,80.7080167
2001-10-10,66.459,59.7814299,80.7120959
2001-10-11,66.151,59.8058176,80.7161754
2001-10-12,66.36,60.3490602,80.720255
2001-10-13,66.373,60.3736794,80.7243349
2001-10-14,66.387,60.3983087,80.7284149
2001-10-15,66.399,60.422948,80.7324952
2001-10-16,66.402,60.4475974,80.7365757
2001-10-17,66.322,60.4722568,80.7406563
2001-10-18,66.354,60.4969263,80.7447372
2001-10-19,66.248,60.5216058,80.7488183
2001-10-20,66.261,60.5462954,80.7528996
2001-10-21,66.275,60.5709951,80.7569811
2001-10-22,66.289,60.5957049,80.7610628
2001-10-23,66.303,60.6204247,80.7651448
2001-10-24,66.626,61.7152981,80.7692269
2001-10-25,66.699,61.7404747,80.7733092
2001-10-26,66.63,61.7656615,80.7773917
2001-10-27,66.644,61.7908586,80.7814745
2001-10-28,66.658,61.816066,80.7855574
2001-10-29,66.905,61.8639918,80.7896406
2001-10-30,66.979,61.8892291,80.7937239
2001-10-31,66.888,61.9144766,80.7978075
2001-11-01,67.042,61.9358356,80.8050996
2001-11-02,66.938,61.957202,80.8123924
2001-11-03,66.95,61.9785758,80.8196859
2001-11-04,66.963,61.9999569,80.82698
2001-11-05,67.505,63.8048415,80.8342748
2001-11-06,67.517,63.8268527,80.8415702
2001-11-07,67.567,63.8488714,80.8488663
2001-11-08,67.453,63.8708978,80.856163
2001-11-09,67.503,63.8929317,80.8634604
2001-11-10,67.516,63.9149732,80.8707585
2001-11-11,67.529,63.9370224,80.8780572
2001-11-12,67.614,63.9590792,80.8853566
2001-11-13,68.319,66.9181093,80.8926566
2001-11-14,68.331,66.9411945,80.8999573
2001-11-15,68.347,66.9642876,80.9072587
2001-11-16,68.36,66.9873887,80.9145607
2001-11-17,68.373,67.0104977,80.9218634
2001-11-18,68.386,67.0336148,80.9291667
2001-11-19,68.627,67.5108723,80.9364707
2001-11-20,68.736,67.534162,80.9437753
2001-11-21,68.749,67.5574597,80.9510806
2001-11-22,68.626,67.5807654,80.9583866
2001-11-23,68.598,67.6040792,80.9656932
2001-11-24,68.611,67.627401,80.9730005
2001-11-25,68.624,67.6507308,80.9803085
2001-11-26,68.712,67.6740687,80.9876171
2001-11-27,68.766,67.6974147,80.9949263
2001-11-28,68.883,67.7207687,81.0022363
2001-11-29,68.923,67.7441307,81.0095468
2001-11-30,68.936,67.7675008,81.0168581
2001-12-01,68.946,67.7834619,81.0175266
2001-12-02,68.956,67.7994266,81.0181951
2001-12-03,68.966,67.8153952,81.0188637
2001-12-04,69.021,67.8313675,81.0195322
2001-12-05,68.917,67.8473435,81.0202007
2001-12-06,69.069,67.8633233,81.0208693
2001-12-07,69.024,67.8793069,81.0215378
2001-12-08,69.034,67.8952943,81.0222064
2001-12-09,69.044,67.9112854,81.0228749
2001-12-10,69.026,67.9272802,81.0235435
2001-12-11,69.091,67.9432789,81.0242121
2001-12-12,69.197,67.9592813,81.0248806
2001-12-13,69.207,67.9752875,81.0255492
2001-12-14,69.365,67.9912974,81.0262178
2001-12-15,69.375,68.0073112,81.0268864
2001-12-16,69.385,68.0233287,81.027555
2001-12-17,69.395,68.0393499,81.0282236
2001-12-18,69.361,68.055375,81.0288922
2001-12-19,69.334,68.0714038,81.0295608
2001-12-20,69.27,68.0874364,81.0302295
2001-12-21,69.28,68.1034727,81.0308981
2001-12-22,69.29,68.1195129,81.0315667
2001-12-23,69.3,68.1355568,81.0322353
2001-12-24,69.31,68.1516045,81.032904
2001-12-25,69.32,68.167656,81.0335726
2001-12-26,69.33,68.1837112,81.0342413
2001-12-27,69.34,68.1997703,81.0349099
2001-12-28,69.35,68.2158331,81.0355786
2001-12-29,69.36,68.2318997,81.0362473
2001-12-30,69.369,68.2479701,81.036916
2001-12-31,69.379,68.2640443,81.0375846
2002-01-01,69.336,68.2255133,80.9827022
2002-01-02,69.293,68.1870042,80.927857
2002-01-03,69.25,68.1485167,80.8730489
2002-01-04,69.207,68.110051,80.818278
2002-01-05,69.163,68.071607,80.7635441
2002-01-06,69.12,68.0331847,80.7088473
2002-01-07,69.077,67.994784,80.6541875
2002-01-08,69.034,67.9564051,80.5995648
2002-01-09,68.991,67.9180478,80.544979
2002-01-10,68.948,67.8797122,80.4904302
2002-01-11,111.745,116.681361,128.697469
2002-01-12,111.676,116.615501,128.61031
2002-01-13,111.606,116.549679,128.523209
2002-01-14,111.531,116.483894,128.436167
2002-01-15,119.523,123.694364,136.371008
2002-01-16,130.843,138.168601,152.311434
2002-01-17,130.708,138.090613,152.208281
2002-01-18,134.026,141.644537,156.107967
2002-01-19,133.943,141.564587,156.002244
2002-01-20,133.859,141.484682,155.896592
2002-01-21,133.723,141.404823,155.791011
2002-01-22,133.683,141.325008,155.685502
2002-01-23,133.282,141.245239,155.580065
2002-01-24,133.164,141.165514,155.474699
2002-01-25,133.3,141.085835,155.369404
2002-01-26,133.217,141.006201,155.264181
2002-01-27,133.134,140.926611,155.159029
2002-01-28,139.946,149.514609,164.59573
2002-01-29,138.76,147.98633,162.895038
2002-01-30,138.57,147.902801,162.784718
2002-01-31,138.287,147.819318,162.674472
2002-02-01,138.3,147.675397,162.505019
2002-02-02,138.162,147.531615,162.335743
2002-02-03,138.024,147.387974,162.166642
2002-02-04,137.886,147.244472,161.997718
2002-02-05,137.748,147.101111,161.82897
2002-02-06,137.611,146.957888,161.660398
2002-02-07,137.473,146.814805,161.492001
2002-02-08,137.336,146.671862,161.323779
2002-02-09,137.199,146.529058,161.155733
2002-02-10,137.062,146.386392,160.987862
2002-02-11,129.128,132.580504,152.97528
2002-02-12,123.645,125.403146,144.979216
2002-02-13,114.432,115.123091,133.085369
2002-02-14,120.685,123.282925,140.767134
2002-02-15,120.653,122.455875,140.620501
2002-02-16,120.532,122.336648,140.474021
2002-02-17,120.412,122.217537,140.327693
2002-02-18,133.369,135.665083,155.757242
2002-02-19,140.272,143.19037,163.374744
2002-02-20,140.106,142.756378,163.204562
2002-02-21,133.5,136.331224,155.271006
2002-02-22,140.716,147.897655,162.864728
2002-02-23,140.576,147.753657,162.695077
2002-02-24,140.436,147.6098,162.525602
2002-02-25,139.476,143.361221,162.356304
2002-02-26,139.711,144.664108,162.187183
2002-02-27,142.789,148.026452,165.875814
2002-02-28,143.52,149.641313,165.703026
2002-03-01,139.749,146.879911,161.661344
2002-03-02,139.593,146.72422,161.47344
2002-03-03,139.438,146.568693,161.285754
2002-03-04,136.45,142.927221,157.262613
2002-03-05,136.297,142.775719,157.079821
2002-03-06,142.726,149.199242,164.550766
2002-03-07,146.052,151.154117,168.181818
2002-03-08,148.75,154.295155,171.804206
2002-03-09,148.585,154.131603,171.604512
2002-03-10,148.419,153.968225,171.40505
2002-03-11,155.508,162.770803,178.814968
2002-03-12,158.579,165.350587,182.407277
2002-03-13,156.757,164.441183,179.917818
2002-03-14,156.922,163.774691,179.708694
2002-03-15,152.365,157.704031,174.955514
2002-03-16,152.195,157.536865,174.752157
2002-03-17,152.026,157.369877,174.549037
2002-03-18,156.507,163.559439,179.62937
2002-03-19,159.02,166.061026,182.436052
2002-03-20,163.189,170.434943,186.741951
2002-03-21,156.17,162.484192,179.00373
2002-03-22,191.899,201.27073,221.616479
2002-03-23,191.685,201.057384,221.358887
2002-03-24,191.471,200.844264,221.101594
2002-03-25,204.814,212.153482,235.817116
2002-03-26,188.874,196.102271,216.849128
2002-03-27,194.42,203.512833,224.065941
2002-03-28,194.203,203.29711,223.805502
2002-03-29,193.986,203.081616,223.545366
2002-03-30,193.77,202.866351,223.285531
2002-03-31,193.553,202.651314,223.025999
2002-04-01,192.953,202.03849,222.325636
2002-04-02,190.886,202.469933,217.933682
2002-04-03,190.506,202.121754,217.24931
2002-04-04,172.462,181.956308,196.745693
2002-04-05,176.34,187.199064,201.2506
2002-04-06,175.794,186.632968,200.618618
2002-04-07,175.249,186.068584,199.98862
2002-04-08,174.896,186.808866,199.360601
2002-04-09,177.744,189.547036,202.34791
2002-04-10,177.123,188.560088,201.712482
2002-04-11,180.436,193.550205,204.669746
2002-04-12,181.938,193.522007,207.606449
2002-04-13,181.374,192.93679,206.954507
2002-04-14,180.811,192.353343,206.304613
2002-04-15,183.079,194.230196,209.202566
2002-04-16,173.114,182.055995,197.941599
