Date,Official,MEP,CCL,Wholesale 
2014-11-10,8.58,12.43301178992497,12.34042553191489,8.5127
2014-11-11,8.58,12.37234042553191,12.11458333333333,8.5122
2014-11-12,8.57,12.39406779661017,12.1875,8.5115
2014-11-13,8.58,12.18421052631579,12.05729166666667,8.5102
2014-11-14,8.6,11.96558915537018,11.953125,8.5115
2014-11-17,8.58,12.01570680628272,11.953125,8.5115
2014-11-18,8.58,11.84496124031008,11.90649350649351,8.513
2014-11-19,8.58,11.89405684754522,11.95584415584416,8.5137
2014-11-20,8.57,11.88144329896907,11.97402597402597,8.5147
2014-11-21,8.58,11.9311599378882,11.96832866043614,8.5158
2014-11-25,8.59,11.91744117647059,11.99169314641745,8.5197
2014-11-26,8.58,11.91313340227508,11.96261682242991,8.5232
2014-11-27,8.58,11.9740932642487,11.91237113402062,8.526
2014-11-28,8.59,11.90745501285347,11.93814432989691,8.5255
2014-12-01,8.6,12.00515463917526,11.94358974358974,8.5263
2014-12-02,8.59,11.875,11.81347150259067,8.5362
2014-12-03,8.6,11.80575863874346,11.80575863874346,8.5415
2014-12-04,8.61,11.61256544502618,11.61256544502618,8.5445
2014-12-05,8.6,11.51291512915129,11.43455497382199,8.5522
2014-12-09,8.62,11.80901856763926,11.56964656964657,8.5555
2014-12-10,8.61,11.49479166666667,11.47089397089397,8.5538
2014-12-11,8.61,11.62162162162162,11.17463617463617,8.5535
2014-12-12,8.61,11.6304347826087,11.12266112266112,8.5527
2014-12-15,8.61,11.74054054054054,11.43157894736842,8.5533
2014-12-16,8.61,11.89935064935065,11.453125,8.5517
2014-12-17,8.61,11.80748663101604,11.35218508997429,8.5517
2014-12-18,8.61,11.72266666666667,11.21428571428571,8.5518
2014-12-19,8.61,11.8796992481203,11.28571428571429,8.5518
2014-12-22,8.56,11.88056574122577,11.57142857142857,8.5523
2014-12-23,8.61,12.14397905759162,11.83418367346939,8.5518
2014-12-24,8.61,12.26315789473684,11.88775510204082,8.554
2014-12-29,8.61,12.27225130890052,11.95918367346939,8.554
2014-12-30,8.62,12.11578947368421,11.98958333333333,8.552
2014-12-31,8.62,12.41269841269841,12.21875,8.552
2015-01-02,8.64,12.46808510638298,12.20833333333333,8.5537
2015-01-05,8.65,12.54255319148936,12.28125,8.5573
2015-01-06,8.66,12.57700481283422,12.24947864583333,8.5668
2015-01-07,8.65,12.6931330472103,12.32291666666667,8.5788
2015-01-08,8.66,12.6282722513089,12.5625,8.59
2015-01-09,8.66,12.43093922651934,12.65625,8.5927
2015-01-12,8.66,12.55909558067832,12.72916666666667,8.5933
2015-01-13,8.66,12.67181447028424,12.77081302083333,8.5937
2015-01-14,8.66,12.65979381443299,12.4040404040404,8.5955
2015-01-15,8.67,12.51413881748072,12.29292929292929,8.5972
2015-01-16,8.67,12.48205128205128,12.29292929292929,8.599
2015-01-19,8.68,12.45128205128205,12.26262626262626,8.604
2015-01-20,8.69,12.52061855670103,12.26767676767677,8.6082
2015-01-21,8.69,12.49484536082474,12.24242424242424,8.612
2015-01-22,8.7,12.48971193415638,12.26262626262626,8.6205
2015-01-23,8.7,12.52471699279094,12.28434363636364,8.626
2015-01-26,8.7,12.46786632390745,12.24747474747475,8.6287
2015-01-27,8.7,12.55002565418163,12.35353535353535,8.6288
2015-01-28,8.71,12.48987854251012,12.46464646464647,8.6313
2015-01-29,8.73,12.56332320162107,12.52525252525253,8.633
2015-01-30,8.72,12.4290002,12.24532039408867,8.6395
2015-02-02,8.72,12.53266331658291,12.28571428571429,8.6488
2015-02-03,8.73,12.51506024096386,12.2807881773399,8.6603
2015-02-04,8.72,12.44776119402985,12.32512315270936,8.6623
2015-02-05,8.73,12.3539603960396,12.29310344827586,8.6625
2015-02-06,8.73,12.18048780487805,12.30049261083744,8.6615
2015-02-09,8.74,12.31112204878049,12.43241389162562,8.6647
2015-02-10,8.75,12.34496124031008,12.55172413793103,8.6702
2015-02-11,8.75,12.25084765133172,12.16250019230769,8.6753
2015-02-12,8.76,12.23244552058111,12.14423076923077,8.6788
2015-02-13,8.76,12.11538461538461,11.94312796208531,8.6825
2015-02-18,8.76,11.90430622009569,11.76359338061466,8.6898
2015-02-19,8.77,11.84898354307841,11.57446808510638,8.6933
2015-02-20,8.78,12.05867970660147,11.65957446808511,8.7008
2015-02-23,8.78,12.1871921182266,11.92289156626506,8.7072
2015-02-24,8.79,12.20588235294118,12.0,8.7153
2015-02-25,8.79,12.1011673151751,11.96153846153846,8.7218
2015-02-26,8.8,12.02415458937198,11.96634615384615,8.726
2015-02-27,8.8,12.06295399515738,11.75,8.7243
2015-03-02,8.84,12.02898550724638,11.74528301886792,8.731
2015-03-03,8.81,12.06280193236715,11.77830188679245,8.736
2015-03-04,8.82,12.11650485436893,11.77358490566038,8.743
2015-03-05,8.82,12.10004833252779,11.80896226415094,8.7473
2015-03-06,8.83,12.14457831325301,11.83098591549296,8.7557
2015-03-09,8.84,12.14354527938343,11.83568075117371,8.7612
2015-03-10,8.85,12.2321767822736,11.96701178133836,8.7682
2015-03-11,8.85,12.12909441233141,11.86616399622997,8.7748
2015-03-12,8.85,12.07835642618251,11.92452830188679,8.7787
2015-03-13,8.85,12.08728652751423,11.99058823529412,8.783
2015-03-16,8.86,12.12725546058879,12.01882352941177,8.7833
2015-03-17,8.86,12.2,12.05647058823529,8.7855
2015-03-18,8.86,12.07582938388626,11.99058823529412,8.7913
2015-03-19,8.87,12.01904761904762,11.87764705882353,8.7933
2015-03-20,8.87,11.92708333333333,11.85411764705882,8.7963
2015-03-25,8.87,12.05687203791469,11.97176470588235,8.8023
2015-03-26,8.88,12.25714285714286,12.11294117647059,8.804
2015-03-27,8.89,12.05514037383177,12.02703981351981,8.809
2015-03-30,8.89,12.03738317757009,12.00932400932401,8.8158
2015-03-31,8.9,11.9331797235023,12.07226107226107,8.8197
2015-04-01,8.89,11.85287356321839,11.8256880733945,8.826
2015-04-06,8.91,11.79744525547445,11.86238532110092,8.8295
2015-04-07,8.91,11.94444444444444,11.88940092165899,8.8343
2015-04-08,8.91,11.94212962962963,11.88709677419355,8.8388
2015-04-09,8.92,12.02777777777778,11.97235023041475,8.8435
2015-04-10,8.92,12.15016271501627,12.04377880184332,8.8482
2015-04-13,8.93,12.04872389791183,11.96543778801843,8.8543
2015-04-14,8.93,11.97163120567376,11.88732394366197,8.8578
2015-04-15,8.94,11.70093457943925,11.75586854460094,8.8638
2015-04-16,8.93,11.70546318289786,11.78947368421053,8.8673
2015-04-17,8.94,11.82897862232779,11.91387559808612,8.8668
2015-04-20,8.95,11.83412322274881,11.83412322274881,8.8692
2015-04-21,8.95,11.71698113207547,11.82857142857143,8.8728
2015-04-22,8.95,11.82380952380952,11.85202863961814,8.8772
2015-04-23,8.96,11.80861244019139,11.80861244019139,8.8823
2015-04-24,8.96,11.75238095238095,11.83693045563549,8.8878
2015-04-27,8.96,11.75889328063241,11.41486810551559,8.8935
2015-04-28,8.97,11.78019851485149,11.78019851485149,8.8975
2015-04-29,8.98,11.7603550295858,11.80693069306931,8.8995
2015-04-30,8.98,11.64127764127764,11.845,8.9047
2015-05-04,8.98,11.70611439842209,12.0507614213198,8.9103
2015-05-05,8.99,11.66502946954813,11.9647355163728,8.9142
2015-05-06,8.99,11.66666666666667,11.84343434343434,8.919
2015-05-07,9.0,11.67492566897919,11.92911392405063,8.9232
2015-05-08,9.0,11.60858785784798,11.90835392405063,8.927
2015-05-11,9.0,11.56756756756757,11.9492385786802,8.9318
2015-05-12,9.01,11.56953267813268,11.92101215189873,8.9357
2015-05-13,9.01,11.50342801175318,11.89367088607595,8.9388
2015-05-14,9.01,11.54656862745098,11.89646464646465,8.944
2015-05-15,9.02,11.50243902439024,11.90909090909091,8.9475
2015-05-18,9.03,11.50684931506849,11.81909547738693,8.951
2015-05-19,9.03,11.6009998,11.71818161616162,8.9568
2015-05-20,9.03,11.49036085022244,11.73989898989899,8.9607
2015-05-21,9.04,11.52475247524752,11.75757575757576,8.9657
2015-05-22,9.05,11.51214675260288,11.61,8.9698
2015-05-26,9.05,11.43561914158856,11.67758186397985,8.9745
2015-05-27,9.06,11.38099902056807,11.678391959799,8.981
2015-05-28,9.07,11.42296368989205,11.64,8.9848
2015-05-29,9.07,11.47783251231527,11.70854271356784,8.9893
2015-06-01,9.08,11.45812807881773,11.65914786967419,8.9965
2015-06-02,9.08,11.52702032721864,11.68341708542714,9.0008
2015-06-03,9.08,11.53217821782178,11.70603015075377,9.005
2015-06-04,9.08,11.6290002,11.80609157360406,9.0095
2015-06-05,9.09,11.76884422110553,11.88832487309645,9.0143
2015-06-08,9.09,11.83417085427136,11.83417085427136,9.018
2015-06-09,9.1,11.78947368421053,11.81909547738693,9.0223
2015-06-10,9.1,11.90776992481203,12.05888375634518,9.0282
2015-06-11,9.1,12.01020408163265,12.19689119170985,9.0325
2015-06-12,9.11,12.07106598984772,12.25773195876289,9.036
2015-06-15,9.12,12.2051282051282,12.33160621761658,9.0403
2015-06-16,9.12,12.19135802469136,12.27979274611399,9.045
2015-06-17,9.12,12.24681933842239,12.24681933842239,9.0477
2015-06-18,9.12,12.41836734693878,12.38676844783715,9.0522
2015-06-19,9.13,12.53571428571429,12.50381679389313,9.0565
2015-06-22,9.14,12.60692464358452,12.60050890585242,9.0605
2015-06-23,9.14,12.76573787409701,12.59033078880407,9.0645
2015-06-24,9.14,12.90816326530612,12.87531806615776,9.069
2015-06-25,9.15,13.09183673469388,13.05852417302799,9.0723
2015-06-26,9.15,12.89180990899899,12.97709923664122,9.0767
2015-06-29,9.16,12.88866599799398,13.07888040712468,9.0818
2015-06-30,9.16,12.96969696969697,13.06870229007634,9.0865
2015-07-01,9.17,12.91608060301507,13.08040732824427,9.092
2015-07-02,9.17,12.84722222222222,13.18066157760814,9.0973
2015-07-03,9.18,12.9638260654113,13.31348651399491,9.1022
2015-07-06,9.19,12.93730892065057,13.35867674300255,9.1072
2015-07-07,9.2,12.96614327772326,13.44783715012723,9.1127
2015-07-08,9.2,12.97700587084149,13.49872773536896,9.117
2015-07-10,9.2,12.9091792132103,13.52671755725191,9.122
2015-07-13,9.21,12.92233009708738,13.5470737913486,9.1273
2015-07-14,9.21,13.19430814524043,13.51256281407035,9.132
2015-07-15,9.22,13.09217046580773,13.27638190954774,9.1362
2015-07-16,9.22,12.92,12.98492462311558,9.1415
2015-07-17,9.22,13.05612244897959,13.15681233933162,9.1462
2015-07-20,9.23,12.87179487179487,12.90488431876607,9.1503
2015-07-21,9.23,12.89446721311475,12.94087403598972,9.1548
2015-07-22,9.24,13.00103305785124,12.84183673469388,9.16
2015-07-23,9.24,12.98708010335917,12.82142857142857,9.1643
2015-07-24,9.24,12.98546209761163,12.76020408163265,9.1683
2015-07-27,9.25,12.93298969072165,13.06770833333333,9.1727
2015-07-28,9.26,13.02061855670103,13.22513089005236,9.1778
2015-07-29,9.26,13.05412371134021,13.25916230366492,9.1815
2015-07-30,9.26,13.15843621399177,13.39267015706806,9.1843
2015-07-31,9.27,13.14285765673176,13.25181398963731,9.1873
2015-08-03,9.28,13.13655030800821,13.19072164948454,9.1937
2015-08-04,9.28,13.15061475409836,13.2319587628866,9.1987
2015-08-05,9.29,13.13876088069636,13.22680412371134,9.2035
2015-08-06,9.3,13.05058763413388,13.16494845360825,9.2088
2015-08-07,9.3,13.21243523316062,13.14432989690722,9.2135
2015-08-10,9.31,13.17218200620476,13.13144329896907,9.2183
2015-08-11,9.31,13.21373257614868,13.19329896907217,9.2243
2015-08-12,9.31,13.38868707836015,13.4375,9.2312
2015-08-13,9.32,13.26604554865425,13.34895833333333,9.2362
2015-08-14,9.32,13.14566115702479,13.25520833333333,9.2408
2015-08-18,9.33,13.38346613333333,13.34787180851064,9.2455
2015-08-19,9.33,13.39466666666667,13.38039424613745,9.2505
2015-08-20,9.34,13.44989317697228,13.5655911827957,9.255
2015-08-21,9.34,13.76066098081023,13.87903225806452,9.2598
2015-08-24,9.35,13.70266010638298,13.85000053763441,9.2662
2015-08-25,9.36,13.80275694591729,13.77354476190476,9.272
2015-08-26,9.37,13.85328389830508,13.87533156498674,9.278
2015-08-27,9.38,13.93555203380877,13.95767195767196,9.284
2015-08-28,9.38,13.96029258098224,13.95300261096606,9.2898
2015-08-31,9.39,13.88831437435367,14.02610966057441,9.2955
2015-09-01,9.39,13.90515515463917,14.08668459530026,9.302
2015-09-02,9.4,13.96726393861893,13.93163316326531,9.3088
2015-09-03,9.4,13.95854398382204,13.94444444444444,9.315
2015-09-04,9.41,14.04738154613466,14.22474747474747,9.3237
2015-09-07,9.42,13.9851783596838,14.2959601010101,9.3338
2015-09-08,9.43,14.01785714285714,14.27272727272727,9.3347
2015-09-09,9.43,13.98702594810379,14.015,9.343
2015-09-10,9.43,13.9501246882793,13.985,9.349
2015-09-11,9.43,14.0100349222278,13.9609998,9.3533
2015-09-14,9.44,14.005,14.005,9.3572
2015-09-15,9.45,14.03253233233233,14.0184998,9.3638
2015-09-16,9.46,13.18974358974359,13.25773195876289,9.3693
2015-09-17,9.47,13.2569046378322,13.25,9.375
2015-09-18,9.47,13.09697601668405,13.08333333333333,9.3803
2015-09-21,9.47,13.58101135190918,13.70833333333333,9.3858
2015-09-22,9.48,13.75,13.86458333333333,9.3917
2015-09-23,9.48,13.77846790890269,13.72164948453608,9.3978
2015-09-24,9.48,13.75255623721881,13.8659793814433,9.4023
2015-09-25,9.5,13.38190954773869,13.62148337595908,9.4053
2015-09-28,9.51,13.596757852077,13.69387755102041,9.4095
2015-09-29,9.51,13.64,13.91836734693878,9.4147
2015-09-30,9.52,13.61415752741775,13.90529531568228,9.4192
2015-10-01,9.52,13.34310850439883,13.78787878787879,9.4273
2015-10-02,9.53,13.31094841849148,13.6769995,9.4355
2015-10-05,9.53,13.43624767953102,13.7519995,9.4408
2015-10-06,9.54,13.43624767953102,13.7519995,9.4492
2015-10-07,9.55,13.46078431372549,13.73,9.4537
2015-10-08,9.56,13.44914861313868,13.78453885286783,9.4608
2015-10-09,9.56,13.64044924279434,13.82277207920792,9.4655
2015-10-13,9.57,13.63943934267762,13.86732186732187,9.4712
2015-10-14,9.57,13.83675464320626,14.01485148514852,9.4802
2015-10-15,9.57,13.67446393762183,13.89108910891089,9.483
2015-10-16,9.58,13.8,14.0049504950495,9.4888
2015-10-19,9.58,13.82481751824817,14.06435643564356,9.4962
2015-10-20,9.59,13.77103615732282,14.17871336633663,9.502
2015-10-21,9.6,13.59168241965974,14.23762376237624,9.5087
2015-10-22,9.6,13.50330500472143,14.15841584158416,9.5132
2015-10-23,9.61,13.53853383458646,14.26237623762376,9.5198
2015-10-26,9.61,13.53755868544601,13.57580037664783,9.5268
2015-10-27,9.61,13.56640075082121,13.66903073286052,9.5322
2015-10-28,9.62,13.56507490636704,13.69976359338061,9.538
2015-10-29,9.64,13.63193768257059,13.59223300970874,9.542
2015-10-30,9.62,13.63193768257059,13.59223300970874,9.546
2015-11-02,9.65,13.62354085603113,13.59708737864078,9.554
2015-11-03,9.66,13.97448478900883,14.16915422885572,9.562
2015-11-04,9.67,13.77757441479626,14.23134328358209,9.5697
2015-11-05,9.68,13.86538461538461,14.34825870646766,9.5785
2015-11-06,9.69,13.85796545105566,14.26877470355731,9.5785
2015-11-09,9.7,13.97694524495677,14.40594059405941,9.586
2015-11-10,9.7,14.26923076923077,14.76616915422886,9.594
2015-11-11,9.72,14.47154471544716,14.83333333333333,9.6023
2015-11-12,9.72,14.38277511961723,14.76424361493124,9.6138
2015-11-13,9.73,14.51844753234308,14.88943488943489,9.6223
2015-11-16,9.74,14.27756653992395,14.68948655256724,9.6298
2015-11-17,9.74,14.17142857142857,14.55256723716381,9.64
2015-11-18,9.75,13.88547089446285,14.38235294117647,9.6478
2015-11-19,9.76,13.97142857142857,14.4106090373281,9.656
2015-11-20,9.76,14.04174573055028,14.50980392156863,9.6662
2015-11-23,9.76,13.90197926484449,14.32038834951456,9.671
2015-11-24,9.78,14.21276595744681,14.59223300970874,9.6732
2015-11-25,9.79,14.35238095238095,14.63106796116505,9.678
2015-11-26,9.79,14.47881960970966,14.76699029126214,9.6847
2015-11-30,9.81,14.71448796602171,15.13592233009709,9.688
2015-12-01,9.83,14.98580889309366,15.19424460431655,9.6975
2015-12-02,9.85,14.81516587677725,14.99280575539568,9.707
2015-12-03,9.87,14.51073985680191,14.82926829268293,9.7178
